98,4,40.007921,116.327356,263
99,4,40.007817,116.325066,283
100,4,40.007692,116.322628,303
101,4,40.007946,116.321053,323
102,4,40.007382,116.320753,343
103,4,40.007562,116.319786,363
104,4,40.007689,116.319731,383
105,4,40.007621,116.319785,403
106,4,40.007399,116.320474,423
107,4,40.007893,116.321167,443
108,4,40.00816,116.319865,463
109,4,40.00887,116.318954,483
110,5,40.004155,116.321337,30
111,5,40.003589,116.321427,50
112,5,40.003509,116.321484,60
113,5,40.00294,116.321546,80
114,5,40.002346,116.321547,100
115,5,40.001729,116.321509,120
116,5,40.00106,116.321614,140
117,5,40.000716,116.321714,160
118,5,39.999876,116.321727,180
119,5,39.999587,116.322436,200
120,5,39.999637,116.323198,220
121,5,39.999566,116.323783,240
122,5,39.99958,116.324837,260
123,5,39.999754,116.325518,280
124,5,39.999602,116.325776,300
125,5,39.999469,116.325884,320
126,5,39.999814,116.32659,340
127,5,39.999925,116.326813,360
128,5,40.000228,116.327195,405
129,5,39.999007,116.326802,456
130,5,39.998756,116.326765,476
131,5,39.998646,116.32676,481
132,5,39.998138,116.326702,501
133,5,39.997756,116.326643,521
134,5,39.997133,116.326754,541
135,6,39.984071,116.320147,39
136,6,39.984874,116.319714,59
137,6,39.98487,116.319728,64
138,6,39.984911,116.319711,84
139,6,39.985063,116.319672,104
140,6,39.98521,116.31964,124
141,6,39.985107,116.319666,144
142,6,39.985052,116.319847,164
143,6,39.98507,116.320141,184
144,6,39.984934,116.32025,204
145,6,39.984821,116.320361,225
146,6,39.984684,116.320519,240
147,6,39.984679,116.320792,260
148,6,39.984387,116.320976,280
149,6,39.984006,116.321087,300
150,6,39.984149,116.321037,320
151,6,39.983929,116.321101,340
152,6,39.983918,116.321126,360
153,6,39.983908,116.321018,380
154,6,39.983894,116.321249,400
155,6,39.983887,116.321455,420
156,6,39.984106,116.321674,440
157,6,39.984265,116.322055,460
158,6,39.984258,116.322375,480
159,7,39.980202,116.345398,60
160,7,39.980585,116.345109,96
161,7,39.980877,116.345391,116
162,7,39.980866,116.345343,121
163,7,39.980809,116.345421,141
164,8,39.981132,116.331075,42
165,8,39.980806,116.331256,60
166,8,39.979132,116.33219,81
167,8,39.980257,116.330743,111
168,8,39.980668,116.330261,120
169,8,39.980592,116.330313,144
170,8,39.980423,116.330838,164
171,8,39.979397,116.331236,181
172,8,39.978533,116.331355,202
173,8,39.979993,116.329831,225
174,9,40.05015,116.300418,95
175,9,40.050494,116.300448,117
176,9,40.050518,116.300396,122
177,9,40.050745,116.30022,144
178,9,40.050934,116.300179,167
179,9,40.05115,116.300088,184
180,9,40.051629,116.299671,205
181,9,40.051866,116.299302,226
182,9,40.044804,116.297305,263
183,9,40.045457,116.296825,283
184,9,40.045317,116.296835,300
185,9,40.045462,116.300081,336
186,9,40.045479,116.298022,357
187,9,40.044898,116.29754,360
188,9,40.044157,116.297601,381
189,10,39.921565,116.47229,41
190,10,39.921463,116.472305,61
191,10,39.92123,116.472303,81
192,10,39.920987,116.472248,102
193,10,39.920917,116.472233,132
194,10,39.920658,116.472318,177
195,10,39.920587,116.472327,180
196,10,39.920595,116.472333,240
197,11,39.9756533,116.3308583,20
198,11,39.9753166,116.3306299,70
199,11,39.9753683,116.33064,92
200,11,39.9754799,116.3293666,149
201,11,39.9753083,116.3291383,169
202,11,39.9750883,116.3291666,180
203,11,39.9750483,116.3300366,200
204,11,39.9751533,116.3308183,220
205,11,39.9751183,116.33146,240
206,11,39.9750783,116.3321533,260
207,11,39.9750616,116.3330316,280
208,11,39.9749216,116.3341866,301
209,12,39.982061,116.329442,35
210,12,39.982211,116.329535,55
211,12,39.982216,116.329538,60
212,12,39.982156,116.329735,80
213,12,39.981634,116.329635,100
214,12,39.981594,116.328808,120
215,12,39.981555,116.328116,140
216,12,39.981639,116.327423,160
217,12,39.982289,116.327379,180
218,12,39.983044,116.327542,200
219,12,39.983577,116.32751,220
220,12,39.984217,116.327393,240
221,12,39.984323,116.327317,260
222,12,39.984528,116.327333,280
223,12,39.984611,116.327253,300
224,12,39.984932,116.326786,320
225,12,39.984918,116.325833,340
226,12,39.984916,116.324783,360
227,12,39.984918,116.323799,380
228,12,39.984885,116.322832,400
229,12,39.98494,116.321823,420
230,12,39.985029,116.321201,440
231,12,39.98568,116.321208,460
232,13,39.97565,116.329743,79
233,13,39.975287,116.329854,100
234,13,39.975393,116.33117,120
235,13,39.975474,116.333611,140
236,13,39.975376,116.336163,160
237,13,39.975366,116.338375,180
238,13,39.975306,116.338452,201
239,14,39.9846833,116.3187949,60
240,14,39.9848233,116.3190466,100
241,14,39.9850866,116.31933,143
242,14,39.9858633,116.3189733,199
243,14,39.9858966,116.3188816,242
244,14,39.9859216,116.3189899,289
245,14,39.9857316,116.3190349,300
246,14,39.9850116,116.3191166,321
247,14,39.9829533,116.3194133,368
248,14,39.9795516,116.3199733,393
249,14,39.9792983,116.3197749,413
250,14,39.9804299,116.3198833,420
251,14,39.98565,116.3192383,440
252,14,39.9862949,116.3194083,494
253,14,39.98656,116.3202383,514
254,14,39.9863866,116.3210716,535
255,14,39.9860049,116.3210933,541
256,14,39.98514,116.3209599,564
257,15,39.986487,116.321248,71
258,15,39.986751,116.321427,91
259,15,39.987473,116.320942,111
260,15,39.987643,116.320946,121
261,15,39.988173,116.320878,141
262,15,39.98863,116.320856,161
263,15,39.989099,116.320986,181
264,15,39.989733,116.321063,201
265,15,39.99025,116.321078,221
266,15,39.990778,116.321072,241
267,15,39.991146,116.321494,261
268,15,39.991344,116.322059,281
269,15,39.991661,116.322382,301
270,15,39.991754,116.322923,321
271,15,39.991562,116.323987,341
272,15,39.991653,116.324702,361
273,15,39.991577,116.325573,381
274,15,39.991572,116.325808,401
275,15,39.991354,116.326281,421
276,15,39.991244,116.326468,441
277,15,39.991271,116.326502,461
278,15,39.991171,116.326589,481
279,15,39.991213,116.326642,501
280,15,39.991303,116.326651,521
281,16,39.976765,116.341115,60
282,16,39.975345,116.338499,82
283,16,39.976022,116.339901,102
284,16,39.976403,116.340604,121
285,16,39.97673,116.341123,142
286,16,39.975704,116.339043,162
287,16,39.97582,116.339136,181
288,16,39.975829,116.339041,201
289,16,39.975736,116.33892,221
290,16,39.975667,116.338722,240
291,16,39.975503,116.33875,262
292,16,39.975461,116.338518,282
293,16,39.975363,116.338386,302
294,16,39.975264,116.338224,322
295,16,39.975238,116.338081,342
296,16,39.975067,116.337963,364
297,16,39.975003,116.337882,387
298,17,39.9864766,116.32015,48
299,17,39.9865,116.3205399,61
300,17,39.9868533,116.3210066,82
301,17,39.987455,116.3209966,103
302,17,39.9880799,116.32097,121
303,17,39.98873,116.3209266,143
304,17,39.9892966,116.3210366,163
305,17,39.9900099,116.3211899,182
306,17,39.9907333,116.3211966,205
307,17,39.9910833,116.3215833,226
308,17,39.9909766,116.3222816,242
309,17,39.9909866,116.3232183,264
310,17,39.9907583,116.3238949,284
311,17,39.9909066,116.3245383,301
312,17,39.9911166,116.3254566,322
313,18,39.8581133,116.3881099,67
314,18,39.8581166,116.3879283,100
315,18,39.8582083,116.3879216,125
316,18,39.8583233,116.3878933,156
317,18,39.8582399,116.3878566,177
318,18,39.8581633,116.3877816,220
319,18,39.8581816,116.38808,254
320,18,39.8582566,116.3880183,276
321,18,39.8584683,116.387885,306
322,18,39.85856,116.3879066,334
323,18,39.8588933,116.3877216,363
324,18,39.8588899,116.3880183,403
325,18,39.8582849,116.3883449,451
326,18,39.8592216,116.3874599,476
327,18,39.8593099,116.3874416,481
328,18,39.8590366,116.3875499,504
329,18,39.8590866,116.3876016,539
330,18,39.8591516,116.3875133,542
331,18,39.8593133,116.3871516,564
332,18,39.8595616,116.3870933,602
333,18,39.8598099,116.3877399,622
334,18,39.859595,116.38665,642
335,18,39.8595483,116.3863433,662
336,18,39.8595566,116.3860733,691
337,18,39.8596466,116.3859766,733
338,18,39.8597466,116.3859983,761
339,19,39.8588299,116.37989,65
340,19,39.8588283,116.3801933,122
341,19,39.858855,116.3802866,157
342,19,39.8597849,116.3809849,178
343,19,39.8597166,116.3810566,184
344,19,39.8597166,116.3809133,204
345,19,39.8597216,116.3804899,227
346,19,39.8598332,116.380225,240
347,19,39.8599032,116.3798616,261
348,19,39.8599066,116.3794099,290
349,19,39.8605549,116.3798216,300
350,19,39.86045,116.3800016,326
351,19,39.8604616,116.3805249,348
352,19,39.8604283,116.3804566,363
353,19,39.8602666,116.3800083,383
354,19,39.8605299,116.3799283,407
355,19,39.8607549,116.3798066,422
356,19,39.8599933,116.3795566,443
357,19,39.8601583,116.3791966,468
358,19,39.8599833,116.3788983,480
359,19,39.8598799,116.3796383,511
360,20,39.9744533333333,116.302163333333,85
361,20,39.9746016666667,116.302073333333,142
362,20,39.9749883333333,116.302065,162
363,20,39.974845,116.302008333333,180
364,20,39.974735,116.302318333333,213
365,20,39.9747166666667,116.302421666667,233
366,20,39.97472,116.302428333333,240
367,21,39.9755666666667,116.33035,32
368,21,39.97545,116.330233333333,60
369,21,39.9738333333333,116.332966666667,84
370,21,39.9738,116.332866666667,106
371,21,39.9739166666667,116.332683333333,124
372,21,39.9674666666667,116.331866666667,151
373,21,39.967,116.33255,175
374,21,39.96655,116.332716666667,198
375,21,39.9663833333333,116.33885,233
376,21,39.9662666666667,116.346133333333,278
377,21,39.9644166666667,116.346916666667,299
378,21,39.9592333333333,116.347266666667,347
379,21,39.95755,116.348016666667,362
380,21,39.9519166666667,116.34895,411
381,21,39.9478833333333,116.349966666667,442
382,21,39.9441666666667,116.35005,470
383,21,39.9432833333333,116.350033333333,481
384,21,39.9422166666667,116.349866666667,505
385,21,39.9413166666667,116.349333333333,525
386,21,39.9403166666667,116.3492,548
387,21,39.9385833333333,116.349266666667,599
388,21,39.9379,116.3493,614
389,21,39.9357,116.349383333333,655
390,21,39.9353833333333,116.3494,660
391,21,39.9343166666667,116.349416666667,697
392,21,39.9318333333333,116.349466666667,721
393,21,39.9315666666667,116.349466666667,751
394,21,39.93135,116.3494,794
395,21,39.9311166666667,116.349533333333,833
396,21,39.9309,116.35825,892
397,21,39.9308166666667,116.358516666667,904
398,21,39.9297333333333,116.35855,929
399,22,39.98456,116.320123,64
400,22,39.984549,116.320198,85
401,22,39.984662,116.320397,108
402,22,39.984736,116.320406,120
403,22,39.984927,116.320314,140
404,22,39.984915,116.32012,162
405,22,39.984723,116.319893,181
406,22,39.984759,116.319663,202
407,22,39.984341,116.319796,222
408,22,39.984023,116.32014,242
409,22,39.984049,116.320328,263
410,22,39.967922,116.301678,290
411,22,39.967953,116.301766,300
412,22,39.968742,116.30199,323
413,22,39.968664,116.301916,346
414,22,39.968652,116.301962,362
415,22,39.968271,116.301613,383
416,22,39.968416,116.301405,405
417,23,39.9063283333333,116.315176666667,63
418,23,39.9064183333333,116.315396666667,83
419,23,39.9065833333333,116.315403333333,103
420,23,39.90656,116.314698333333,123
421,23,39.90602,116.312165,143
422,23,39.905965,116.31007,163
423,23,39.9062833333333,116.307206666667,183
424,23,39.9073816666667,116.305513333333,203
425,23,39.9080566666667,116.304356666667,223
426,23,39.9101966666667,116.304363333333,243
427,23,39.9122016666667,116.304283333333,263
428,23,39.9137216666667,116.304268333333,283
429,23,39.9144566666667,116.304261666667,303
430,23,39.9156266666667,116.304278333333,323
431,23,39.916425,116.304275,343
432,23,39.91702,116.304286666667,363
433,23,39.9180633333333,116.304238333333,383
434,23,39.9196616666667,116.304221666667,403
435,23,39.9214466666667,116.304228333333,423
436,23,39.92341,116.304201666667,443
437,23,39.9249683333333,116.304248333333,463
438,23,39.9256116666667,116.304445,483
439,23,39.925935,116.304591666667,503
440,24,39.978078,116.340893,43
441,24,39.978033,116.341306,63
442,24,39.978058,116.341737,83
443,24,39.978116,116.342228,103
444,24,39.978452,116.342186,123
445,24,39.978651,116.34225,143
446,24,39.97893,116.342172,163
447,24,39.979198,116.3421,183
448,24,39.979426,116.342324,203
449,24,39.979669,116.342709,223
450,24,39.979835,116.343004,243
451,24,39.980037,116.343149,263
452,24,39.980238,116.343351,283
453,24,39.98036,116.343658,303
454,24,39.980635,116.344106,323
455,24,39.980864,116.344391,343
456,24,39.98029,116.34503,363
457,24,39.980175,116.345753,383
458,24,39.980285,116.345657,403
459,24,39.980597,116.345727,423
460,24,39.980788,116.34593,443
461,24,39.980928,116.345811,463
462,24,39.981778,116.345628,481
463,24,39.981954,116.345631,501
464,25,39.9865216,116.3028116,52
465,25,39.9865083,116.3026616,60
466,25,39.9865799,116.3023316,80
467,25,39.9865683,116.3021133,101
468,25,39.9865433,116.3021366,123
469,25,39.9865199,116.3021133,143
470,25,39.986655,116.3022533,168
471,25,39.9866283,116.3021433,180
472,25,39.986755,116.3020216,218
473,25,39.9867516,116.3020333,239
474,25,39.9867499,116.30203,241
475,25,39.9868316,116.3020549,275
476,25,39.9868366,116.3020416,296
477,25,39.9868366,116.3020399,301
478,25,39.9868566,116.3020183,323
479,25,39.9868533,116.3020316,348
480,26,40.027476,116.309138,88
481,26,40.027614,116.309172,108
482,26,40.02807,116.309146,122
483,26,40.028108,116.30915,143
484,26,40.025142,116.309366,165
485,26,40.025077,116.30936,181
486,26,40.02504,116.309566,203
487,26,40.024716,116.309575,224
488,26,40.024429,116.309532,244
489,26,40.024153,116.309541,264
490,26,40.023896,116.309624,284
491,26,40.023646,116.309675,304
492,26,40.023407,116.309691,324
493,26,40.02315,116.309702,344
494,26,40.022876,116.309756,364
495,26,40.022658,116.309901,384
496,26,40.022679,116.310177,404
497,26,40.022645,116.310413,424
498,26,40.022501,116.310663,444
499,26,40.022569,116.311166,467
500,26,40.022606,116.311468,480
501,27,39.973512,116.331666,22
502,27,39.973605,116.331535,46
503,27,39.973705,116.331534,60
504,27,39.973924,116.331627,82
505,27,39.974123,116.331616,104
506,27,39.974304,116.331599,123
507,27,39.974655,116.33159,145
508,27,39.974811,116.331861,167
509,27,39.974764,116.332105,181
510,27,39.975049,116.332502,202
511,27,39.975006,116.332791,224
512,27,39.974958,116.333058,241
513,27,39.974896,116.333343,261
514,27,39.974976,116.333611,281
515,27,39.975002,116.333681,301
516,27,39.975097,116.334011,322
517,27,39.975265,116.334017,342
518,28,39.941377,116.347891,64
519,28,39.941113,116.347945,86
520,28,39.940929,116.34794,118
521,28,39.94104,116.347917,120
522,28,39.941112,116.347824,143
523,28,39.941045,116.347672,167
524,28,39.941104,116.347731,182
525,28,39.940929,116.347851,203
526,28,39.940849,116.347719,224
527,28,39.940672,116.34772,241
528,28,39.940504,116.347933,263
529,28,39.940517,116.348043,283
530,28,39.940863,116.34795,301
531,28,40.285566,116.522626,321
532,29,39.97832,116.332603,43
533,30,39.9733,116.331848,82
534,30,39.973393,116.331547,103
535,30,39.973408,116.331184,120
536,30,39.973731,116.331234,140
537,30,39.974122,116.331262,160
538,30,39.973772,116.330771,181
539,30,39.974093,116.330999,204
540,30,39.974453,116.330695,224
541,30,39.974478,116.330115,241
542,30,39.974704,116.329508,262
543,31,39.975321,116.332189,52
544,31,39.972942,116.333478,61
545,31,39.973505,116.333182,82
546,31,39.973891,116.33344,103
547,31,39.973846,116.333207,123
548,31,39.974034,116.332996,145
549,31,39.974015,116.332923,166
550,31,39.973963,116.332686,180
551,31,39.973909,116.332959,202
552,31,39.973741,116.333302,224
553,31,39.976034,116.334674,272
554,31,39.973888,116.332546,327
555,31,39.973777,116.332713,387
556,31,39.974587,116.33188,407
557,31,39.974793,116.331926,420
558,31,39.975172,116.332009,440
559,32,39.98496,116.319948,43
560,32,39.985066,116.320101,63
561,32,39.984991,116.320149,83
562,32,39.984889,116.320329,103
563,32,39.984871,116.320528,123
564,32,39.984856,116.320706,143
565,32,39.98491,116.320886,163
566,32,39.984905,116.320918,183
567,32,39.984878,116.320935,203
568,32,39.984953,116.320971,223
569,32,39.985109,116.320962,243
570,32,39.985257,116.320974,263
571,32,39.98539,116.320991,283
572,32,39.985517,116.321035,303
573,32,39.985728,116.32098,323
574,32,39.985918,116.321033,343
575,32,39.986105,116.321088,363
576,32,39.986322,116.321014,383
577,32,39.98647,116.320948,403
578,32,39.986662,116.320929,423
579,32,39.986841,116.320909,443
580,32,39.987035,116.320884,463
581,33,39.974528,116.335737,60
582,33,39.975069,116.335472,83
583,33,39.975039,116.335165,103
584,33,39.975101,116.334895,123
585,33,39.975097,116.334586,143
586,33,39.975107,116.334315,163
587,33,39.975248,116.334122,183
588,33,39.975004,116.333584,205
589,33,39.975109,116.333359,225
590,33,39.975138,116.333125,240
591,33,39.975205,116.332807,260
592,33,39.975256,116.33253,280
593,33,39.975198,116.332236,300
594,33,39.97505,116.331938,320
595,33,39.974686,116.331803,342
596,33,39.974434,116.331781,362
597,33,39.974237,116.332023,382
598,33,39.974043,116.332069,402
599,33,39.973885,116.332136,422
600,33,39.973692,116.332151,442
601,33,39.973531,116.332172,462
602,33,39.973457,116.332015,482
603,34,40.0323249,116.3553016,23
604,34,40.0325016,116.3549783,45
605,34,40.0323649,116.3547033,62
606,34,40.0320999,116.3542816,86
607,34,40.0320466,116.3538183,114
608,34,40.0319199,116.3536783,122
609,34,40.0320333,116.3534616,145
610,34,40.0323399,116.3533166,170
611,34,40.0325133,116.353425,180
612,34,40.0325866,116.3529083,203
613,34,40.0325866,116.352535,223
614,34,40.0324316,116.3522099,240
615,34,40.0322916,116.35187,263
616,34,40.0322066,116.3514649,285
617,34,40.0321649,116.3511616,304
618,34,40.0321349,116.3507966,324
619,34,40.0320833,116.3504033,347
620,34,40.0322783,116.3503916,360
621,34,40.0325266,116.3502616,381
622,34,40.0329616,116.3500433,408
623,34,40.0331366,116.3499916,430
624,34,40.0334799,116.3498133,454
625,34,40.0336816,116.3494849,474
626,34,40.0336383,116.3493233,481
627,34,40.0334133,116.3489649,501
628,35,39.981914,116.321064,43
629,35,39.981915,116.321064,63
630,35,39.981935,116.321089,83
631,35,39.98259,116.321252,103
632,35,39.98396,116.321203,123
633,35,39.984301,116.322155,143
634,35,39.984442,116.323544,163
635,35,39.984435,116.324339,183
636,35,39.984386,116.324716,203
637,35,39.984437,116.325984,223
638,35,39.984388,116.326681,243
639,35,39.984902,116.327147,263
640,35,39.986064,116.327146,283
641,35,39.98701,116.327103,303
642,35,39.988241,116.327156,323
643,35,39.98956,116.327025,343
644,35,39.990234,116.327225,363
645,35,39.990534,116.328146,383
646,35,39.990758,116.328235,403
647,35,39.990877,116.328945,423
648,35,39.990837,116.329705,443
649,35,39.990663,116.330139,463
650,35,39.990608,116.330253,483
651,36,23.437864,116.134361,58
652,36,23.437884,116.134259,60
653,36,23.437756,116.133109,80
654,36,23.437744,116.131932,101
655,36,23.438089,116.130887,120
656,36,23.438469,116.130305,144
657,36,23.43914,116.130273,164
658,36,23.439824,116.130588,181
659,37,39.9774483,116.3112899,38
660,37,39.9747583,116.3121,68
661,37,39.9725533,116.31357,88
662,37,39.9731216,116.3129983,111
663,37,39.9751766,116.3109616,123
664,37,39.9751633,116.3109133,166
665,37,39.9742333,116.3111633,181
666,37,39.9723266,116.3119299,201
667,37,39.9715699,116.3121133,221
668,37,39.9714833,116.3121433,242
669,37,39.9699416,116.3128716,262
670,37,39.9677816,116.3137683,282
671,37,39.967235,116.3140066,304
672,37,39.9667099,116.3142383,324
673,37,39.9667133,116.3142516,361
674,38,39.9034499,116.2683466,21
675,38,39.9036866,116.2683283,41
676,38,39.903965,116.2683566,63
677,38,39.9041666,116.2683799,85
678,38,39.9047583,116.2683866,113
679,38,39.9047699,116.268405,121
680,38,39.9047716,116.268405,141
681,38,39.9047733,116.2683999,161
682,38,39.9047583,116.2684066,181
683,38,39.9047566,116.2684116,201
684,38,39.9047566,116.2684116,221
685,38,39.9047216,116.2684466,241
686,38,39.9047216,116.2684466,261
687,38,39.90472,116.2684433,281
688,38,39.9047183,116.2684366,301
689,39,39.892864,116.4551,38
690,39,39.892774,116.454032,58
691,39,39.892734,116.453975,63
692,39,39.892476,116.453944,83
693,39,39.892176,116.453918,103
694,39,39.891824,116.453982,123
695,39,39.891484,116.454002,143
696,39,39.891273,116.453999,163
697,39,39.891446,116.454099,183
698,39,39.974897,116.361861,216
699,39,39.974681,116.362154,236
700,39,39.975273,116.362859,241
701,39,39.975221,116.363108,261
702,39,39.97515,116.363401,281
703,39,39.975135,116.363581,301
704,39,39.975125,116.363702,321
705,39,39.975065,116.363857,341
706,39,39.97482,116.363859,361
707,39,39.974578,116.36387,381
708,39,39.974343,116.363879,401
709,39,39.97416,116.363897,421
710,39,39.974169,116.363788,476
711,39,39.974357,116.36379,481
712,39,39.975097,116.363784,501
713,39,39.975914,116.363634,521
714,39,39.976845,116.363518,541
715,40,39.973445,116.332065,23
716,40,39.973938,116.331714,43
717,40,39.974243,116.331687,63
718,40,39.974249,116.331607,83
719,40,39.974631,116.331825,103
720,40,39.974948,116.331759,123
721,40,39.974973,116.331849,143
722,40,39.975023,116.331618,163
723,40,39.974958,116.331318,183
724,40,39.974939,116.330976,203
725,40,39.974907,116.33068,223
726,40,39.974778,116.33083,243
727,40,39.974752,116.330385,263
728,40,39.974909,116.329633,283
729,40,39.975019,116.329229,303
730,40,39.975101,116.329091,323
731,40,39.975172,116.328936,343
732,40,39.975282,116.328852,363
733,40,39.975287,116.328297,383
734,40,39.975316,116.327878,403
735,40,39.975347,116.327746,421
736,40,39.975247,116.327447,443
737,40,39.975231,116.327131,463
738,41,39.9063099,116.2682616,66
739,41,39.9061299,116.2683266,89
740,41,39.9061133,116.2684066,136
741,41,39.9065366,116.2688133,157
742,41,39.9066483,116.2694016,179
743,41,39.9066333,116.2695016,183
744,41,39.90664,116.270115,204
745,41,39.9067433,116.2707083,225
746,41,39.9064966,116.2712799,240
747,41,39.9065083,116.2720216,261
748,41,39.9065183,116.2727949,284
749,41,39.9065116,116.2732183,300
750,41,39.9065116,116.273885,321
751,41,39.9065033,116.2745416,342
752,41,39.906525,116.2751733,361
753,41,39.906525,116.2758566,381
754,41,39.9065333,116.2764999,401
755,42,39.9844049,116.3273466,92
756,42,39.9848466,116.3273416,113
757,42,39.9849616,116.3274066,121
758,42,39.9856633,116.3272066,141
759,42,39.9864533,116.327165,161
760,42,39.9873433,116.327095,181
761,42,39.9882383,116.3270883,201
762,42,39.9890616,116.327045,221
763,42,39.9899866,116.3269733,241
764,42,39.990885,116.3270399,261
765,43,39.969725,116.302889,54
766,43,39.969876,116.302748,64
767,43,39.97003,116.302771,84
768,43,39.969239,116.301565,104
769,43,39.9707,116.303611,132
770,43,39.970769,116.303182,152
771,43,39.97047,116.303116,172
772,43,39.970139,116.302929,182
773,43,39.970022,116.302731,202
774,43,39.969964,116.302738,222
775,43,39.969811,116.302756,242
776,43,39.969718,116.302875,262
777,43,39.969716,116.303065,282
778,43,39.969573,116.303259,302
779,43,39.969414,116.303482,322
780,43,39.969283,116.303811,342
781,43,39.969134,116.304108,362
782,43,39.968981,116.304378,382
783,43,39.968755,116.30451,402
784,43,39.968482,116.304569,422
785,43,39.968231,116.304537,442
786,43,39.967946,116.304639,462
787,43,39.967727,116.304611,482
788,43,39.967395,116.304416,502
789,43,39.967242,116.304689,522
790,44,39.973478,116.331242,98
791,44,39.973536,116.332001,119
792,44,39.973547,116.331958,124
793,44,39.973745,116.331765,144
794,44,39.973882,116.331174,164
795,44,39.974093,116.331674,184
796,44,39.974351,116.333071,204
797,44,39.974576,116.333137,224
798,44,39.974607,116.333189,244
799,44,39.974489,116.333034,264
800,44,39.974373,116.332939,284
801,44,39.974146,116.33396,334
802,44,39.974269,116.334007,354
803,44,39.974404,116.334018,364
804,44,39.974551,116.334067,384
805,44,39.974666,116.334199,404
806,44,39.974772,116.3343,424
807,44,39.974646,116.334329,464
808,44,39.974515,116.334347,484
809,44,39.974706,116.334343,504
810,44,39.974969,116.334122,524
811,44,39.975203,116.333877,544
812,44,39.975364,116.333713,564
813,44,39.975445,116.333732,584
814,44,39.975598,116.333758,604
815,45,39.965947,116.329045,62
816,45,39.96573,116.329208,82
817,45,39.965779,116.329341,102
818,45,39.965557,116.329628,122
819,45,39.9651,116.329465,142
820,45,39.964672,116.329412,162
821,45,39.96407,116.329354,182
822,45,39.963856,116.32936,202
823,45,39.963296,116.329372,222
824,45,39.962903,116.329365,242
825,45,39.962655,116.329144,262
826,45,39.962882,116.329615,282
827,45,39.963112,116.329895,302
828,45,39.963013,116.329854,322
829,45,39.96257,116.329482,342
830,45,39.962356,116.329326,362
831,45,39.962244,116.329147,382
832,45,39.962193,116.329163,402
833,45,39.962194,116.329295,422
834,45,39.962356,116.329314,442
835,45,39.96223,116.329479,462
836,45,39.962307,116.329655,482
837,45,39.962638,116.329396,502
838,45,39.963321,116.329377,547
839,46,39.175229,117.15062,30
